"trial","han001","han002","han003","han004","han005","han006","han007","han008","han009","han010","han011","han012","han013","han014","han015","han016","han017","han018","han019","han020","han021","han022","han023","han024","han025","han026","han027","han028","han029"
59,23.5495287279677,12.750572274584,26.9341826323718,29.0339776933111,18.6208131135598,24.8144592271525,46.9792229899631,33.6221185240213,-0.925468764962151,8.72238347275962,38.5318071446334,28.2343527235524,26.8417794403664,31.0203313195365,1.17556651264753,36.4604312057655,30.0821634304879,33.8974697350206,28.9905927786411,21.2136939597763,21.2204595849545,15.3431548383775,28.483478757195,-12.2319741795522,7.55510350540538,25.2264514048918,25.4374752978882,36.8662752509771,47.5579243908517
60,36.7989777919678,19.8181029970177,49.9353299666016,29.8065939505624,29.8399034638992,4.45016406625687,19.3281893449405,25.3457187216753,-1.67565517777169,21.0600842662879,36.2709340167074,21.0912620824217,34.3778875310991,14.0643360164442,22.794597210386,16.1990633589536,45.0214477338342,22.5633045296001,28.5385099655359,18.1545098199787,21.7228255762549,15.3901704102083,22.282459323649,29.2763179802856,24.6452829749335,19.5981046946009,32.5577467736308,18.266281574295,13.4246342915846
61,41.6151205711942,26.6187322072401,33.5684358769734,28.6198991215065,41.54381767405,37.2918889500336,35.8465153469741,23.4586371152975,5.31851217416491,21.4019442216087,39.8290457966243,36.372689653707,30.4367682442361,32.7649413808037,25.2423899050856,29.2385024789095,31.4643216179307,26.3005110016515,20.5742157932245,15.6641224589412,19.7018197259637,33.7180912380197,53.1897271583031,27.5014287452946,14.1124869484314,34.7757944136443,34.6855981005169,39.6171100072052,18.7081411478294
62,44.5883202057166,17.1440901507092,17.7026796591699,36.2379970705819,28.105723656876,4.42411100018181,15.4470238556827,41.4333402231915,-2.53300604784129,0.754083152944805,34.1793700639275,27.9858314682272,40.6199613213413,32.3754603924646,10.3953947916379,14.6593392041044,17.7303396077487,10.9304757764818,20.1761183724689,40.075605818521,23.6119277783535,12.8600121940578,10.0229418875269,11.416823714959,28.9584119234804,20.7870174058732,31.0412072662982,18.5513221644359,22.1582730789219
63,33.6868502427886,15.8982610501207,24.1973831886652,26.4425454579618,28.163736256646,19.9508054291807,34.899764327209,22.8320642915792,-13.3931479146722,15.0550230086007,27.4451184632783,29.9006783142393,29.5296716513038,24.1365566388838,17.7314912217335,32.8320200261081,24.4222218593705,32.1739342456404,30.5693901295671,18.2244557002868,31.4480985356565,33.3998345317137,32.5375107003745,43.7844751127522,40.0805698732482,18.4155027790421,19.6284118637763,34.6161487264495,16.0597001396339
64,45.9269000989848,25.9954843366326,3.56564162313421,19.4343833621223,21.352927575842,13.0867114012782,37.3129730994083,33.4166483374573,-1.38054233140398,16.3595861444626,26.8469404831528,23.8233134947915,20.3179252244751,26.1155640936767,27.8308863661702,31.6022130860967,37.0451178244828,30.3856750388131,16.4404730362219,28.8788579534598,22.7691339374467,26.7094613685783,54.8538093634135,11.5491063046729,31.1238148816336,36.2659395984606,22.5123119250223,27.7350390632647,24.1246447267561
65,27.9744797956654,28.7861515061354,18.758470900127,36.0540959772806,29.5597134184395,21.7033672100463,46.9954058228033,38.3183072714047,9.33909540257615,17.3664653904327,33.062513543797,25.9805847772829,38.4133680897586,33.1927501512154,32.3547990559292,28.4120872746033,30.6294245816714,32.5111404257138,19.2732456560822,25.4551110735305,16.2845952879059,32.0571581087174,29.875544839827,25.600221639061,22.5651515568717,29.1348584536177,20.0137255646061,15.1581667316861,15.3084866837404
66,29.7396512876227,18.5090564295472,25.6727441519378,35.1487057135584,31.5691562862745,30.5850141438324,33.2376051440988,21.2852290892081,33.2322736176771,10.0286771871565,30.6970425243449,12.3030514632862,33.5264385379517,21.3961670033825,1.41480170862003,22.1619674629255,7.85752902346706,24.2561714114759,15.5361162806533,11.8672330530535,25.0086650487339,15.1902388676719,25.9145183866051,6.71167344893492,17.0925895429426,20.6748165949513,21.8796958342313,48.7513884458918,19.0571952641854
67,18.1633966187771,27.7085375727897,29.7445380867859,23.9610557677919,31.7343375506867,8.84774279197131,20.387921782025,25.9302651311216,10.9317072703269,8.92381010098681,41.2054514728443,31.9568407480644,39.7137811763096,16.2182744613771,21.4522813388003,32.4630119825481,26.9828166314755,10.0140915287734,30.3866624219883,24.9789145765659,35.7632891388605,33.618572602039,48.4787945647128,23.6987075417941,26.1757046350744,23.4765680420631,15.9403374828657,32.7420910280445,28.9990143642626
68,36.8595761260941,12.2533418771857,0.910506749032657,37.5968386850928,26.7434895147819,27.2651833842848,19.9957379531141,34.8599287402087,13.2826803771691,18.31703727397,13.7185427283609,16.1564147204997,38.1967049013242,19.8631593125865,6.19057219558657,23.4180921964026,49.0871640787057,32.6158396398028,29.0655676539663,14.0938574695727,15.6103572964975,41.4734795671464,25.6052317029817,30.9963728245134,9.69500980363361,26.1163021291794,31.1466492939559,29.5583405137086,22.8677163943112
69,49.0329962529327,28.5340379329502,25.8879826831859,57.8561528224553,28.1166181393474,38.620658524494,45.1391854215587,29.8615554603703,40.733460049504,25.8982750507506,35.2328613453616,38.2541874271308,19.4812695724753,35.8382361788462,23.4532908919264,32.9652541544354,32.6743208707686,45.4846706371863,33.4886522785477,23.0138285685382,25.5256074936072,17.8179607308033,16.5248655388947,-8.4538302218884,22.8574703894947,13.5321667169856,33.5535824136354,40.8295821467059,13.6130114490153
70,10.7043057710505,25.9424119219807,1.00331141570373,41.2798924936439,26.0157094284267,24.1599341937652,37.7369012133231,19.6087304558812,41.7376381703381,32.8278396241475,22.5226632520744,15.2929052541702,26.9780559487855,27.2770665501759,18.7618176998255,21.8400627248707,7.41125587000733,54.4092300713401,17.7582186164941,17.2500219859091,46.7153408813896,17.9012993591074,32.8259192174526,22.2629799480907,17.4429826183155,36.3377972241465,22.2352454569609,18.089281214823,19.4118491548236
71,47.0034343181231,38.2582884606407,22.4908357454823,34.0021338390463,40.7223045843868,22.1134534999405,41.8435553201116,28.1920741697259,4.81916484702529,12.9792002996281,30.500907460997,34.5349765516462,15.1271177478932,15.508855942066,25.5493396952591,26.8792072686139,39.4075714380311,46.4784641005649,8.30760270029462,37.3494622672281,18.393378029531,39.1288692753425,4.83942887929396,35.4400942043668,15.3511765987183,20.0208242864007,25.1380642190334,43.426912306445,13.4609617764255
72,34.2874072770275,40.4849793957758,29.3470743705284,24.3126696694132,28.1589458313961,39.0262938017327,3.7071060559248,27.9327602265571,-1.0730171988558,29.460860926187,35.9092367775024,31.9728748730993,38.4423543023862,47.7893453480887,35.2496111820943,20.09831647088,29.6574788406466,7.41118974397442,20.4341902842691,15.3095476363871,16.7193295557326,29.7157024342646,36.6748289170764,25.7544803594607,17.2932716361313,6.80481365858768,32.008895224116,31.2324114928077,16.871115881349
73,27.9561039418984,39.8812880302146,24.9615556014107,34.5609188022277,23.7371246386996,24.0198595928457,37.7007212676098,16.5063539175753,40.5477156903314,14.752624352228,21.6586400576921,13.9373119191201,29.1134186462044,27.572543600834,19.3751794957967,20.0523999581719,38.0513167268382,13.71693673776,42.14291804686,19.4876134055752,31.5799794456384,27.0171534914042,23.2922010142143,29.4863572048527,8.07002311604614,26.120110542656,31.768051574695,14.1144063249202,23.777717853795
74,40.5236743062506,30.3125598795977,32.9195439577986,32.161726811862,16.9476732773727,28.9333090304616,12.3190166517042,35.7703876598154,3.57029698576813,0.733560962763007,31.8093775447719,13.2901003915596,26.2681203731173,35.1851481294211,4.12471530929825,31.3688230200484,11.1620676400472,14.1838143211173,22.3912858985175,14.9424375717117,35.1875422000072,30.2158161700314,42.0572817208548,35.8523895358459,40.5653167628061,19.2895367225003,33.4680168578432,18.6615647847845,21.4776881553067
75,30.5290068460349,51.3259021306032,19.9067940857202,25.3242771928207,16.0262761459885,29.9453239279348,37.9166175423295,23.2984942581456,8.2463485477769,30.189527886753,39.4495213139892,30.3777752277084,35.282618458826,14.8256870695573,27.650252259482,29.6873381196915,51.4960287897355,25.3421188308742,13.1987448208598,31.8483928218232,28.275542184267,9.23300971831642,11.0460358393315,33.1463056551622,70.7617228879014,28.0023238152982,27.6903254294572,30.1899392588952,40.9512336727982
76,24.0575416881477,28.6933579303222,22.1927934935349,26.6869015653752,25.5438259493444,19.3900031947117,25.4875469557043,27.2319644067099,12.4025921746375,19.8702172146457,39.0820229189216,31.0066989673425,15.5204544417628,38.5203641290165,23.3479406600765,30.9931370543275,32.0835641298114,22.2647603181992,30.574743321522,6.90656257734576,14.672370854657,32.2849336493673,23.3145683711765,29.1107663144785,30.5651607072946,15.867731565714,22.6466524817071,35.0189627213004,14.4283149557967
77,22.8608540607936,43.2135390516776,22.0881876685144,32.0005371951299,37.0781242291037,47.508451169329,13.315299767575,34.5089329126909,36.9514309587261,-12.3947649715469,21.3478200488417,29.4663244432496,19.8810638089747,27.9831546766849,13.7630214919296,32.7870958531669,36.5166012499982,17.8530306905788,14.2266574055671,22.2876139940847,33.9152606172007,49.1857929880381,40.5711472231535,7.88102213929775,22.6157767196436,17.8674941492382,25.6539457927892,39.7093684016742,23.6998701481858
78,34.0535862856288,18.3407612518794,9.58486806615589,32.9890789638062,26.1160157199687,25.6591355033982,17.8562353524837,18.3730265361458,6.67686864531476,38.3502501809144,37.141159318705,15.2795592947361,36.6122353455736,31.0341808192215,25.9142353124403,33.3199200277445,16.6728895404656,24.1139471545162,38.1158198153275,18.6813223061986,24.6454970095706,35.5549012446846,31.807242569505,41.0988757287381,38.8635358094469,28.0492459912349,35.7574038047184,77.7930373855175,18.0656733669272
79,19.0561035207744,15.7942062303371,11.1814333712492,25.9847187932805,26.3980502304975,38.0927280981179,37.4061810578361,29.3984209845541,25.3035838046304,24.5126914131454,23.534544775022,32.3056259138512,17.2541115518118,25.0315452165713,16.0527479445422,39.2163682816403,43.4395080857452,36.410950376761,45.4369800598127,33.8605317479492,28.0364970588181,27.9316370232593,12.3212411830085,25.0959810086102,35.3350238021663,27.4574909839275,31.0074441735888,29.1903665517986,24.7537634672694
80,34.3271468358721,18.5778901846431,13.1971215385269,41.8132310404201,24.1375858115843,12.1692517323322,31.9621099975035,27.3002627154132,18.4237030387606,21.3299728430126,41.8545940625104,32.3414382871868,35.3771200036029,29.0618730767463,26.1228523013071,26.230942620709,37.1045240234853,24.4950405958912,19.9224027852488,20.2052151390559,19.5359407912632,17.3709002286872,24.5456575597482,24.7880620909984,43.3874173351261,26.105486944752,24.2568208034384,29.6705827661577,25.8955421152699
81,28.5978681043628,28.5016933925769,15.5572678065056,37.7209067253588,33.3072868790847,11.8607550255879,6.47964452268104,23.7120153139522,8.44011310510985,28.4996243318073,31.4637044386223,12.560961536281,38.8565529743003,34.1694957541374,7.87565512325451,16.5605762721615,22.6606602403602,39.7652966699911,41.8585886629657,25.6279817407096,35.8185103870612,22.0787048454313,52.0111464109777,14.4952026068284,24.6174008015252,27.4875499936338,30.5306630370795,41.9909494549801,22.6875123657546
82,41.0218169910736,32.5774153897763,5.85129563530517,23.9801197627892,34.6379329811332,30.6228822218819,39.3679204668816,29.0110431829274,7.71925491338647,20.8840538399457,37.4733812334974,26.5394341068926,28.7308926101465,33.7100243031415,17.5773159896522,17.1662643717196,37.8297677338579,30.9264187067126,16.9081315324271,25.8648724634876,45.5199873808616,29.9048368410474,3.65628095473098,2.27957161936824,9.82542636340029,36.9120091701276,30.406887271335,29.8574940393466,24.5130802689492
83,20.7238366954137,26.4096820844876,12.0121428048271,26.3648939351352,23.4014527858608,48.7011496463573,23.1379944923802,25.5492931667526,17.3779785998266,31.9518941369575,20.278472625626,42.6105204845504,31.8416229451483,25.0957433243272,33.8654459698826,0.956269258139829,32.0041062243119,31.0461696326437,24.1842280452762,39.2474571741364,25.1949246867117,25.6928862606121,42.6622011270207,-3.63122342185777,16.9826210806204,21.0674735985109,21.5446481488805,28.9310659088836,17.6127346199042
84,20.3085583543164,33.9791238467606,18.1712214150642,34.0411580952456,22.83925630072,23.2208547365325,29.2728207602408,23.3657228470472,26.357932517374,30.5875453066705,41.2082768445997,15.9208499818292,47.7373254334944,38.1982970127372,16.68137786955,8.75150765401811,17.7303952957188,23.0371918546645,20.24088060083,29.2518915956394,9.80401939279092,20.66254573087,48.7057437052863,31.0423272327704,43.035345801268,48.8669951627045,35.9880950472532,31.2771948949404,16.8499990552439
85,39.6985284750686,25.8625291700475,18.7150633949987,29.0034717054675,21.9319154211408,33.2365619592871,32.0947369456952,20.535395741012,31.3547089285596,5.48225890577911,33.5029328951566,12.4320306253076,28.6300144069508,30.4358878265775,15.5763639237432,40.4035463796795,43.1489275970897,27.9852789870184,32.7486714541539,14.3151492685374,32.7724680607788,29.0936090832137,25.4562537608723,27.7507423831416,23.4888220299941,28.5878345057473,33.0890243089291,25.9616572541897,15.0783113803975
86,54.590298294237,26.2940771622603,21.6118940214331,56.9792796076837,20.5398235560924,36.2616680260322,24.5772903249006,36.8175372972436,30.5356249503057,29.3195989510578,39.4711950950331,6.18169804399435,26.8402943616908,32.146584575707,9.73609183352313,44.7391498143676,30.599370091892,38.3787237342547,24.6935659769913,26.5591010451695,27.9221025725458,33.5479576865911,15.5613383185268,32.0564348365516,29.1782397984847,30.130728803244,37.1994885680852,16.8603602835004,30.0001385710866
87,25.6183806821538,24.6761878027145,20.3476163786736,26.5737689167067,18.7822583229455,19.1898574694232,19.1468230841085,31.8775298383199,-6.92594383054348,23.7037575067339,21.8727631325991,33.1714648985779,38.8584141952212,31.5020340218338,21.4963218314968,22.6995785217347,8.91454678136784,49.4463865151671,27.7852005904974,16.1233341451487,35.6775895131267,31.851508830366,47.8733023575359,8.51191964102338,27.1762053649416,5.98021743509375,32.8022310204119,39.2533988928428,14.9558832540082
88,37.8828691028027,25.9323213291789,20.5571085562325,33.9390515222088,24.8817112917213,13.2241669303048,36.1681013031366,39.6090250473494,39.5274290934175,27.4608640290647,26.2819846584562,37.7105505783518,43.264215811117,25.2265751880178,23.6469442352094,42.0819966337851,33.2644097011527,35.3915030260659,27.7134003302609,32.7803864065933,48.8741721751842,31.9492077888275,36.4434653774405,36.7237601146838,36.8013340909615,24.9162297395359,24.8765557526562,28.884789467913,21.9192507774078
89,25.2519969948739,27.9871646967352,8.60212340678215,23.4051219719246,26.9037492659773,24.0548403675456,45.6889634265345,30.576943210176,7.78384779168627,32.3571888231564,44.5820909626287,33.3612942696026,33.1226971448667,25.70872423604,37.4684476186268,22.6993236483633,22.0171660613955,34.0071968266442,7.78301839717913,9.27136935669757,25.9286656116637,22.6047934489126,33.3065643690984,36.7481560540853,40.6634800875464,16.8120759623377,16.453127398987,30.7241656842656,32.8250559940021
90,26.5837095123378,43.7005944961945,12.2051282601777,27.8261664227712,15.9394361888429,36.4851017549262,37.0586459139429,40.2642640596084,40.4576643435156,16.9819302501684,9.80977758335401,18.4414494642324,44.2780294920199,40.5834347036842,-7.16536800658481,28.9257231260415,9.72726695641319,35.0717535748928,35.1055738306856,20.6622607080479,34.4147621962984,19.5788760511518,20.1573699929355,0.132278734055344,23.0632340676564,18.5211842073866,39.563439386598,29.3595968935548,19.1052085233219
