participant,rotated,passive,block,trial,arc,hand_angle,tap_angle
imp005,0,0,4,267,130,143.971826918481,146.664409399694
imp005,0,0,4,268,50,70.8440326524529,70.6716095464259
imp005,0,0,4,269,90,109.40283598675,108.444627765558
imp005,0,0,4,270,130,118.737364564173,112.130783067821
imp005,0,0,4,271,50,43.0212789819186,32.0889224332687
imp005,0,0,4,272,90,110.933477931433,106.47883265385
imp005,0,0,4,273,130,144.450622481508,147.461138658069
imp005,0,0,4,274,90,81.6358115733161,70.5830247260881
imp005,0,0,4,275,130,137.191490231592,145.110368870354
imp005,0,0,4,276,50,54.372595782246,34.2199256801782
imp005,0,0,4,277,50,65.4133984698518,48.4963347907353
imp005,0,0,4,278,130,128.078444119263,132.129478111903
imp005,0,0,4,279,90,94.2906815068613,89.8279844786259
imp005,0,1,1,73,50,49.9090750771428,52.0491075844675
imp005,0,1,1,74,130,142.041170047107,152.215503179262
imp005,0,1,1,75,90,92.0298240174092,76.7585682509565
imp005,0,1,1,76,90,116.140822216394,114.200164191037
imp005,0,1,1,77,50,48.7368514395377,36.1275252966757
imp005,0,1,1,78,130,142.51352065208,142.814497167662
imp005,0,1,1,79,130,117.485734769942,110.797375980308
imp005,0,1,1,80,90,111.615934919711,112.862163298867
imp005,0,1,1,81,50,73.3186366690595,72.0927594752871
imp005,0,1,1,82,130,134.165938213746,136.880246681883
imp005,0,1,1,83,90,81.698171283422,69.5610348834055
imp005,0,1,1,84,50,39.8072017206099,28.2477665728365
imp005,0,1,1,85,90,107.43905981023,114.329242203715
imp005,0,1,1,86,130,115.693812436753,112.289134841095
imp005,0,1,1,87,50,73.2899888817444,67.5895973296935
imp005,0,1,1,88,50,42.167663051636,31.8154170004113
imp005,0,1,1,89,130,150.339514962006,150.376043825906
imp005,0,1,1,90,90,67.4071671154244,68.7813191409967
imp005,0,1,2,145,90,87.2238852350146,89.5798767620332
imp005,0,1,2,146,130,142.389017343827,147.917488544752
imp005,0,1,2,147,50,45.7024586491727,30.577307151555
imp005,0,1,2,148,130,131.279643179082,145.905342255609
imp005,0,1,2,149,50,72.0527393129119,61.0729144533409
imp005,0,1,2,150,90,103.556293944923,102.944261005686
imp005,0,1,2,151,130,140.055731143497,145.031393942171
imp005,0,1,2,152,50,72.9347651992777,69.1388324300907
imp005,0,1,2,153,90,108.814559408877,113.008367011796
imp005,0,1,2,154,50,52.2313398674639,40.0575893984567
imp005,0,1,2,155,90,104.473752128008,107.773845505661
imp005,0,1,2,156,130,115.621826555977,115.010585259222
imp005,0,1,2,157,130,139.50973494145,146.990988334767
imp005,0,1,2,158,90,111.60331896335,111.516249877251
imp005,0,1,2,159,50,75.4563583256212,68.719419643221
imp005,0,1,2,160,50,47.5811139847117,30.5825786757787
imp005,0,1,2,161,90,108.438310621849,112.289024215584
imp005,0,1,2,162,130,142.026897141789,147.883923442887
imp005,0,1,3,217,50,44.2502970084727,42.87014322147
imp005,0,1,3,218,130,140.774358063362,142.944482649293
imp005,0,1,3,219,90,107.691462117852,108.169252410464
imp005,0,1,3,220,130,141.229707789281,143.821773839284
imp005,0,1,3,221,90,95.2163218967714,98.9098345394264
imp005,0,1,3,222,50,49.1566414964046,47.7444310600833
imp005,0,1,3,223,90,111.870936506866,108.251823651592
imp005,0,1,3,224,50,41.5021631527531,34.5446922332408
imp005,0,1,3,225,130,143.607401672816,146.40773942316
imp005,0,1,3,226,130,133.924921464854,134.17930046378
imp005,0,1,3,227,90,96.9720137203558,78.1309572497201
imp005,0,1,3,228,50,77.1516373196495,70.5212112978817
imp005,0,1,3,229,90,113.98380547876,109.344294067225
imp005,0,1,3,230,50,76.16675333666,65.7480809713624
imp005,0,1,3,231,130,134.941567328118,140.920169259703
imp005,0,1,3,232,50,40.353794227527,27.3846873642928
imp005,0,1,3,233,130,117.662125891913,108.39866937946
imp005,0,1,3,234,90,110.993958254293,109.20323689711
imp005,0,1,4,289,90,99.0822493505828,99.9552402399741
imp005,0,1,4,290,50,46.4087848380401,39.7076348976816
imp005,0,1,4,291,130,141.801071241617,146.58704511632
imp005,0,1,4,292,50,75.7970985718011,68.0760922005748
imp005,0,1,4,293,90,105.3266645114,106.430964521041
imp005,0,1,4,294,130,143.412745407976,148.379193430047
imp005,0,1,4,295,50,69.813055919626,63.0650634500898
imp005,0,1,4,296,90,109.002376507288,110.578784154515
imp005,0,1,4,297,130,118.629766516061,113.212247057369
imp005,0,1,4,298,50,43.3379962135668,38.2738802790251
imp005,0,1,4,299,90,111.081209932927,108.378006895044
imp005,0,1,4,300,130,143.753179775043,145.677573667013
imp005,0,1,4,301,90,81.0323183528208,74.6638501618478
imp005,0,1,4,302,130,137.567097492502,143.176657407638
imp005,0,1,4,303,50,52.5598367850136,44.1666856911448
imp005,0,1,4,304,50,64.33566313265,42.3758754010147
imp005,0,1,4,305,130,129.260526186966,130.582288325755
imp005,0,1,4,306,90,93.9909721369679,82.0322587657008
imp005,1,0,1,91,130,145.965792108547,142.524699641504
imp005,1,0,1,92,50,83.096757937833,63.0059144260682
imp005,1,0,1,93,90,129.443522359896,115.199405912227
imp005,1,0,1,94,90,106.585405516513,91.7168511195392
imp005,1,0,1,95,50,86.1705577004303,70.984753136177
imp005,1,0,1,96,130,146.593507779619,145.559589942407
imp005,1,0,1,97,90,122.918511200176,111.552193960674
imp005,1,0,1,98,130,149.12917267742,146.842759680499
imp005,1,0,1,99,50,64.6799931511647,53.2129587513834
imp005,1,0,1,100,130,137.183288247297,131.241252287731
imp005,1,0,1,101,50,52.5158461005504,32.7045211407875
imp005,1,0,1,102,90,122.439121056046,107.447000822468
imp005,1,0,1,103,50,80.7559950342803,70.4824703231043
imp005,1,0,1,104,90,87.8679073044861,69.3023364170406
imp005,1,0,1,105,130,131.080982719722,128.10033060448
imp005,1,0,1,106,130,118.885784498503,115.926620906597
imp005,1,0,1,107,50,64.1647891970376,43.5278256621377
imp005,1,0,1,108,90,107.182177099824,104.921642335537
imp005,1,0,2,235,90,122.947733668582,112.751233447509
imp005,1,0,2,236,50,65.1406926166855,47.7406004014073
imp005,1,0,2,237,130,151.193975726287,143.45964681856
imp005,1,0,2,238,130,140.22646560593,130.249441127647
imp005,1,0,2,239,90,127.584463165184,111.181867261552
imp005,1,0,2,240,50,51.8004035038458,31.897616622309
imp005,1,0,2,241,130,138.002735019219,132.685577521184
imp005,1,0,2,242,50,89.8873184455665,74.085581379731
imp005,1,0,2,243,90,122.559673658694,108.713330219801
imp005,1,0,2,244,130,139.866277080802,130.45789747361
imp005,1,0,2,245,50,83.3956131725617,71.0109005963348
imp005,1,0,2,246,90,91.9137337762401,70.420291524463
imp005,1,0,2,247,50,85.5245492675324,72.352912366135
imp005,1,0,2,248,130,138.863006363784,134.12688276319
imp005,1,0,2,249,90,87.9965969109294,66.9950945605562
imp005,1,0,2,250,130,127.938126668568,115.175373155318
imp005,1,0,2,251,50,56.9321236762933,36.6970549021596
imp005,1,0,2,252,90,116.838086415161,109.246259977911
imp005,1,0,3,379,50,70.8797057502605,55.5750689576853
imp005,1,0,3,380,90,118.189959485834,111.095649275021
imp005,1,0,3,381,130,147.644378083299,145.01509168756
imp005,1,0,3,382,130,129.500373849805,126.317198735865
imp005,1,0,3,383,90,90.5459718932846,75.8450249505789
imp005,1,0,3,384,50,86.8895571601978,72.2677229576518
imp005,1,0,3,385,90,122.484926565225,111.613590202039
imp005,1,0,3,386,130,135.933825657693,136.034571142543
imp005,1,0,3,387,50,47.2103776748738,29.7541660837549
imp005,1,0,3,388,130,128.359228093099,126.566857872608
imp005,1,0,3,389,90,88.5045334472193,70.4824703231043
imp005,1,0,3,390,50,60.7223445386589,44.668807450841
imp005,1,0,3,391,130,122.578369718565,115.924379981405
imp005,1,0,3,392,50,71.1462582596189,56.8771406997708
imp005,1,0,3,393,90,121.617767359149,108.880689889551
imp005,1,0,3,394,90,90.2022139610465,81.1342623187116
imp005,1,0,3,395,50,73.9487222017432,60.3470204007773
imp005,1,0,3,396,130,141.393736913164,133.53173698005
imp005,1,0,4,523,50,50.2107052063477,38.6831267718902
imp005,1,0,4,524,90,128.073867134962,117.585052415814
imp005,1,0,4,525,130,147.872582204804,147.456344112649
imp005,1,0,4,526,50,56.1953516039263,39.5957526112045
imp005,1,0,4,527,130,133.05025403458,128.864842890615
imp005,1,0,4,528,90,90.1407860698902,72.9605701694358
imp005,1,0,4,529,130,129.028292498301,120.166848795341
imp005,1,0,4,530,50,74.6248894853213,67.7807325504799
imp005,1,0,4,531,90,114.09410465134,107.559882182786
imp005,1,0,4,532,130,121.309390698523,107.990812006202
imp005,1,0,4,533,90,90.2090461736957,65.5825613731816
imp005,1,0,4,534,50,59.4988121885928,37.3869199682671
imp005,1,0,4,535,50,72.3874721687298,53.417650582098
imp005,1,0,4,536,90,111.956376944528,108.153539330823
imp005,1,0,4,537,130,140.859106876499,135.707043044545
imp005,1,0,4,538,50,62.5238871102029,39.3297838836518
imp005,1,0,4,539,90,114.487818796469,109.044579107068
imp005,1,0,4,540,130,119.025400015164,116.461178280589
imp005,1,1,1,139,130,145.407954807256,138.639082645825
imp005,1,1,1,140,50,82.3722705743161,72.3814793808243
imp005,1,1,1,141,90,129.621754151671,113.192162878068
imp005,1,1,1,142,90,105.701641691683,99.6198428091906
imp005,1,1,1,143,50,84.9471809708079,74.7767042427842
imp005,1,1,1,144,130,145.979488230482,147.576623026558
imp005,1,1,1,145,90,122.181106590591,109.992507623951
imp005,1,1,1,146,130,148.583333258409,139.752677359686
imp005,1,1,1,147,50,63.4781106504628,55.6982350872392
imp005,1,1,1,148,130,137.860136781701,133.086468766553
imp005,1,1,1,149,50,51.916396154939,35.5853475064695
imp005,1,1,1,150,90,122.220835085361,109.524021095344
imp005,1,1,1,151,50,79.317164443853,71.3275675803724
imp005,1,1,1,152,90,87.6689456771368,69.3135799530621
imp005,1,1,1,153,130,131.834598242313,116.897098044162
imp005,1,1,1,154,130,119.424913917591,105.155064604158
imp005,1,1,1,155,50,63.2526808298391,48.1404335194394
imp005,1,1,1,156,90,106.882641221765,92.9097546628173
imp005,1,1,2,283,90,122.593774724492,112.323556738737
imp005,1,1,2,284,50,63.9450889671745,62.3576132765876
imp005,1,1,2,285,130,150.747258948939,148.097677089747
imp005,1,1,2,286,130,140.155559796711,143.201289340816
imp005,1,1,2,287,90,126.615827298783,120.865115634599
imp005,1,1,2,288,50,51.6850576066039,45.1371267871498
imp005,1,1,2,289,130,138.115947219002,139.180500588128
imp005,1,1,2,290,50,88.4651231146443,72.3472477323517
imp005,1,1,2,291,90,121.80856968776,110.698418631371
imp005,1,1,2,292,130,139.552013345595,137.208956941664
imp005,1,1,2,293,50,82.2716545197172,74.6319647803129
imp005,1,1,2,294,90,91.5839000276922,83.7026259132972
imp005,1,1,2,295,50,84.6060370313627,72.8924466195135
imp005,1,1,2,296,130,139.044760884569,138.610991495089
imp005,1,1,2,297,90,87.6749783762872,72.082174886428
imp005,1,1,2,298,130,128.848948204512,125.458184597736
imp005,1,1,2,299,50,56.5278352123888,34.0043830973238
imp005,1,1,2,300,90,116.166257637457,108.478462403131
imp005,1,1,3,427,50,70.5738298042118,58.3284705243272
imp005,1,1,3,428,90,117.546756660961,108.957443634346
imp005,1,1,3,429,130,147.414734267376,146.124922276972
imp005,1,1,3,430,130,129.922255416594,129.532275106921
imp005,1,1,3,431,90,89.5608822241917,77.7691209030489
imp005,1,1,3,432,50,85.7337132704081,75.6823945616382
imp005,1,1,3,433,90,122.12088780161,110.260568805402
imp005,1,1,3,434,130,135.776345437158,136.06299672774
imp005,1,1,3,435,50,48.1378820979575,33.5734727132268
imp005,1,1,3,436,130,129.407253987954,118.987707827107
imp005,1,1,3,437,90,87.7285903627609,72.2262173184188
imp005,1,1,3,438,50,59.2954319840466,38.31767351452
imp005,1,1,3,439,130,123.581373126664,106.205081496519
imp005,1,1,3,440,50,70.2552137687763,65.2453635469848
imp005,1,1,3,441,90,122.032636740215,112.225031300433
imp005,1,1,3,442,90,89.6032690075033,84.3325578849126
imp005,1,1,3,443,50,72.3867649350052,67.0361331117685
imp005,1,1,3,444,130,141.297218598929,148.044490784013
imp005,1,1,4,571,50,50.7190337871487,32.7111179301579
imp005,1,1,4,572,90,127.649828902445,114.946203777603
imp005,1,1,4,573,130,148.334438851632,141.275185862292
imp005,1,1,4,574,50,55.157178091519,40.0665426297611
imp005,1,1,4,575,130,132.891333025066,129.698544555738
imp005,1,1,4,576,90,89.1820512530051,87.5683554877749
imp005,1,1,4,577,130,129.146150896442,122.431285582418
imp005,1,1,4,578,50,74.1583532314994,64.5370354303552
imp005,1,1,4,579,90,113.579273594872,105.447612236183
imp005,1,1,4,580,130,120.944942015561,110.649759996279
imp005,1,1,4,581,90,89.12368052527,78.1716955468606
imp005,1,1,4,582,50,58.7961627792432,51.0335724963334
imp005,1,1,4,583,50,71.9667135880995,59.6516914122803
imp005,1,1,4,584,90,111.115165867258,101.244978635683
imp005,1,1,4,585,130,140.096970969945,134.828542501226
imp005,1,1,4,586,50,61.2191869652928,56.5118905015392
imp005,1,1,4,587,90,113.452777205406,104.132405020321
imp005,1,1,4,588,130,118.622135835153,113.528637910282
imp006,0,0,1,91,130,150.992789111723,147.249635770666
imp006,0,0,1,92,90,129.010409192353,118.376254873293
imp006,0,0,1,93,50,51.5778600318695,41.7107186371263
imp006,0,0,1,94,130,138.419347871927,130.450101123968
imp006,0,0,1,95,50,87.4917734812133,71.8998413222276
imp006,0,0,1,96,90,123.733077656398,110.310019118182
imp006,0,0,1,97,50,82.1909270856787,64.8288961153036
imp006,0,0,1,98,130,149.152815953465,147.696408886178
imp006,0,0,1,99,90,122.345451779091,113.554663345883
imp006,0,0,1,100,50,92.7671425663445,65.185598151844
imp006,0,0,1,101,130,128.549586322652,113.538911368339
imp006,0,0,1,102,90,97.9099262760668,86.218803302886
imp006,0,0,1,103,90,88.5006669075424,71.9442686553407
imp006,0,0,1,104,130,134.980766321889,118.176231878172
imp006,0,0,1,105,50,42.5010568324305,27.9403841354638
imp006,0,0,1,106,130,135.4925132533,117.742736365494
imp006,0,0,1,107,50,71.1171028875351,51.4488229091735
imp006,0,0,1,108,90,117.051688401311,97.0641543255362
imp006,0,0,2,235,50,83.0097972750893,76.2066987720588
imp006,0,0,2,236,90,120.428575610805,113.650500354192
imp006,0,0,2,237,130,146.240086335679,143.447243049069
imp006,0,0,2,238,130,141.068026505884,133.869372726941
imp006,0,0,2,239,90,89.4782479265619,80.1110827769452
imp006,0,0,2,240,50,60.493578983846,41.3317648636802
imp006,0,0,2,241,90,92.2375710384294,73.0188753952873
imp006,0,0,2,242,50,46.6026004936124,24.0084595403787
imp006,0,0,2,243,130,118.379071679622,103.116402102451
imp006,0,0,2,244,50,68.4979127162254,33.3286260957623
imp006,0,0,2,245,130,132.210671935104,126.13364079375
imp006,0,0,2,246,90,120.287565282313,87.7261863594329
imp006,0,0,2,247,130,141.321868682565,135.910374548126
imp006,0,0,2,248,90,118.513534913798,103.48120406382
imp006,0,0,2,249,50,81.4720611299286,67.2046918872447
imp006,0,0,2,250,130,153.204603399909,152.487018293466
imp006,0,0,2,251,50,94.2663321035217,79.9461028059884
imp006,0,0,2,252,90,126.782970983546,119.744712169346
imp006,0,0,3,379,50,87.5345879275265,77.039702691608
imp006,0,0,3,380,90,126.177765749161,115.486351785902
imp006,0,0,3,381,130,151.499850916188,146.354835221509
imp006,0,0,3,382,130,156.342271401982,140.903032013296
imp006,0,0,3,383,90,114.217657953582,98.6235631055021
imp006,0,0,3,384,50,76.6099006813261,56.1336585856449
imp006,0,0,3,385,90,104.45535857535,92.2131822691054
imp006,0,0,3,386,130,127.968053803569,124.349222768036
imp006,0,0,3,387,50,60.3785477196824,37.167885769034
imp006,0,0,3,388,90,90.6739539097984,69.1706265715207
imp006,0,0,3,389,50,39.0897570652479,21.6303667145873
imp006,0,0,3,390,130,120.64366444662,102.682930811785
imp006,0,0,3,391,50,59.6331231730585,30.5913191221518
imp006,0,0,3,392,130,132.413332224739,124.06675864344
imp006,0,0,3,393,90,113.424258776391,90.3884574181741
imp006,0,0,3,394,50,85.7009841362226,56.5131438289794
imp006,0,0,3,395,130,144.63552648802,140.372432612179
imp006,0,0,3,396,90,132.823014703901,111.34184878518
imp006,0,0,4,523,90,113.066370816444,105.438756838432
imp006,0,0,4,524,130,157.756580175837,151.330881293813
imp006,0,0,4,525,50,91.0443411139874,69.8475743887395
imp006,0,0,4,526,90,116.328547970018,101.904242930159
imp006,0,0,4,527,130,143.156514094682,133.586403929572
imp006,0,0,4,528,50,62.4274868659169,44.2096681440827
imp006,0,0,4,529,130,135.701364693948,124.061155312959
imp006,0,0,4,530,90,95.2013002440849,77.5782316776308
imp006,0,0,4,531,50,52.048672499006,32.3825071419485
imp006,0,0,4,532,90,94.3797183807134,64.1837283395818
imp006,0,0,4,533,50,61.7928871609801,30.0048843800831
imp006,0,0,4,534,130,128.360639983796,122.354414944922
imp006,0,0,4,535,50,80.5445841800587,46.0447346459768
imp006,0,0,4,536,90,119.078545524391,104.155603785081
imp006,0,0,4,537,130,150.445468272178,148.433271004619
imp006,0,0,4,538,50,110.057522283497,78.5823121216314
imp006,0,0,4,539,90,120.881207015132,112.886332310876
imp006,0,0,4,540,130,138.355301093188,140.215763867991
imp006,0,1,1,91,130,150.992789111723,147.249635770666
imp006,0,1,1,92,90,129.010409192353,118.376254873293
imp006,0,1,1,93,50,51.5778600318695,41.7107186371263
imp006,0,1,1,94,130,138.419347871927,130.450101123968
imp006,0,1,1,95,50,87.4917734812133,71.8998413222276
imp006,0,1,1,96,90,123.733077656398,110.310019118182
imp006,0,1,1,97,50,82.1909270856787,64.8288961153036
imp006,0,1,1,98,130,149.152815953465,147.696408886178
imp006,0,1,1,99,90,122.345451779091,113.554663345883
imp006,0,1,1,100,50,92.7671425663445,65.185598151844
imp006,0,1,1,101,130,128.549586322652,113.538911368339
imp006,0,1,1,102,90,97.9099262760668,86.218803302886
imp006,0,1,1,103,90,88.5006669075424,71.9442686553407
imp006,0,1,1,104,130,134.980766321889,118.176231878172
imp006,0,1,1,105,50,42.5010568324305,27.9403841354638
imp006,0,1,1,106,130,135.4925132533,117.742736365494
imp006,0,1,1,107,50,71.1171028875351,51.4488229091735
imp006,0,1,1,108,90,117.051688401311,97.0641543255362
imp006,0,1,2,235,50,83.0097972750893,76.2066987720588
imp006,0,1,2,236,90,120.428575610805,113.650500354192
imp006,0,1,2,237,130,146.240086335679,143.447243049069
imp006,0,1,2,238,130,141.068026505884,133.869372726941
imp006,0,1,2,239,90,89.4782479265619,80.1110827769452
imp006,0,1,2,240,50,60.493578983846,41.3317648636802
imp006,0,1,2,241,90,92.2375710384294,73.0188753952873
imp006,0,1,2,242,50,46.6026004936124,24.0084595403787
imp006,0,1,2,243,130,118.379071679622,103.116402102451
imp006,0,1,2,244,50,68.4979127162254,33.3286260957623
imp006,0,1,2,245,130,132.210671935104,126.13364079375
imp006,0,1,2,246,90,120.287565282313,87.7261863594329
imp006,0,1,2,247,130,141.321868682565,135.910374548126
imp006,0,1,2,248,90,118.513534913798,103.48120406382
imp006,0,1,2,249,50,81.4720611299286,67.2046918872447
imp006,0,1,2,250,130,153.204603399909,152.487018293466
imp006,0,1,2,251,50,94.2663321035217,79.9461028059884
imp006,0,1,2,252,90,126.782970983546,119.744712169346
imp006,0,1,3,379,50,87.5345879275265,77.039702691608
imp006,0,1,3,380,90,126.177765749161,115.486351785902
imp006,0,1,3,381,130,151.499850916188,146.354835221509
imp006,0,1,3,382,130,156.342271401982,140.903032013296
imp006,0,1,3,383,90,114.217657953582,98.6235631055021
imp006,0,1,3,384,50,76.6099006813261,56.1336585856449
imp006,0,1,3,385,90,104.45535857535,92.2131822691054
imp006,0,1,3,386,130,127.968053803569,124.349222768036
imp006,0,1,3,387,50,60.3785477196824,37.167885769034
imp006,0,1,3,388,90,90.6739539097984,69.1706265715207
imp006,0,1,3,389,50,39.0897570652479,21.6303667145873
imp006,0,1,3,390,130,120.64366444662,102.682930811785
imp006,0,1,3,391,50,59.6331231730585,30.5913191221518
imp006,0,1,3,392,130,132.413332224739,124.06675864344
imp006,0,1,3,393,90,113.424258776391,90.3884574181741
imp006,0,1,3,394,50,85.7009841362226,56.5131438289794
imp006,0,1,3,395,130,144.63552648802,140.372432612179
imp006,0,1,3,396,90,132.823014703901,111.34184878518
imp006,0,1,4,523,90,113.066370816444,105.438756838432
imp006,0,1,4,524,130,157.756580175837,151.330881293813
imp006,0,1,4,525,50,91.0443411139874,69.8475743887395
imp006,0,1,4,526,90,116.328547970018,101.904242930159
imp006,0,1,4,527,130,143.156514094682,133.586403929572
imp006,0,1,4,528,50,62.4274868659169,44.2096681440827
imp006,0,1,4,529,130,135.701364693948,124.061155312959
imp006,0,1,4,530,90,95.2013002440849,77.5782316776308
imp006,0,1,4,531,50,52.048672499006,32.3825071419485
imp006,0,1,4,532,90,94.3797183807134,64.1837283395818
imp006,0,1,4,533,50,61.7928871609801,30.0048843800831
imp006,0,1,4,534,130,128.360639983796,122.354414944922
imp006,0,1,4,535,50,80.5445841800587,46.0447346459768
imp006,0,1,4,536,90,119.078545524391,104.155603785081
imp006,0,1,4,537,130,150.445468272178,148.433271004619
imp006,0,1,4,538,50,110.057522283497,78.5823121216314
imp006,0,1,4,539,90,120.881207015132,112.886332310876
imp006,0,1,4,540,130,138.355301093188,140.215763867991
imp006,1,0,1,91,130,142.444181735511,137.682897103831
imp006,1,0,1,92,90,118.902941916393,99.698804710519
imp006,1,0,1,93,50,104.633345764622,68.8977699868594
imp006,1,0,1,94,130,147.653625404305,136.542277111919
imp006,1,0,1,95,50,102.116028660467,50.9206767527702
imp006,1,0,1,96,90,82.4512963488218,78.6996587485097
imp006,1,0,1,97,50,64.9417731731474,30.573524527409
imp006,1,0,1,98,130,138.963445393292,142.67529498843
imp006,1,0,1,99,90,96.2244071135213,92.2492474196657
imp006,1,0,1,100,130,133.590063261043,137.633829783099
imp006,1,0,1,101,50,58.30168174219,42.2753152932201
imp006,1,0,1,102,90,110.033799971577,102.325022617841
imp006,1,0,1,103,130,140.50384817483,142.79236074233
imp006,1,0,1,104,90,105.655834586268,92.2200814184185
imp006,1,0,1,105,50,92.0922989896474,36.3318780547914
imp006,1,0,1,106,130,143.545618735316,139.625377369036
imp006,1,0,1,107,90,95.3668657612461,100.013725356631
imp006,1,0,1,108,50,97.6683734813205,36.9716137292525
imp006,1,0,2,235,50,91.4713470695241,76.1656670437803
imp006,1,0,2,236,90,122.073307810552,109.992170550118
imp006,1,0,2,237,130,143.835864100313,111.216765831969
imp006,1,0,2,238,90,121.997680044691,98.0782059920722
imp006,1,0,2,239,50,79.140639620326,41.5862283992045
imp006,1,0,2,240,130,141.084647488818,128.566242401605
imp006,1,0,2,241,130,139.541211207536,131.062259081607
imp006,1,0,2,242,50,74.2139686987036,56.7272065128902
imp006,1,0,2,243,90,121.230869847968,104.329357331398
imp006,1,0,2,244,50,60.2776494842453,36.8439740322648
imp006,1,0,2,245,130,144.567241599017,140.601646699719
imp006,1,0,2,246,90,100.380336160787,81.8138955128295
imp006,1,0,2,247,130,133.868181533215,147.287837180193
imp006,1,0,2,248,90,95.9327098960962,76.2317690149433
imp006,1,0,2,249,50,123.436751506508,82.3488002466656
imp006,1,0,2,250,50,108.829112918215,85.5782066235612
imp006,1,0,2,251,130,147.097399136835,149.397752593633
imp006,1,0,2,252,90,91.7192071826477,104.651555234121
imp006,1,0,3,379,90,123.210268895719,108.497819240287
imp006,1,0,3,380,50,108.516474551927,74.3340042152552
imp006,1,0,3,381,130,153.721200686154,148.224685143415
imp006,1,0,3,382,90,152.732844607689,111.223913460082
imp006,1,0,3,383,130,131.881669145066,125.731949546439
imp006,1,0,3,384,50,45.2026249620027,51.0380472905588
imp006,1,0,3,385,90,117.956937199301,103.394870873081
imp006,1,0,3,386,130,156.02546966762,149.43359812157
imp006,1,0,3,387,50,77.2290925886869,47.2195408264334
imp006,1,0,3,388,50,48.9358220012315,37.6740807332287
imp006,1,0,3,389,90,98.2428115023618,92.1319336819819
imp006,1,0,3,391,130,127.685786761865,119.580113704739
imp006,1,0,3,392,50,82.7996619378213,52.6467414290692
imp006,1,0,3,393,90,129.083665486204,88.1038204310088
imp006,1,0,3,394,50,66.4147279751787,41.6333174523812
imp006,1,0,3,395,90,112.994711753898,91.8252253029798
imp006,1,0,3,396,130,120.87506206653,123.599717999852
imp006,1,0,4,523,50,76.9913825513814,64.8079550968601
imp006,1,0,4,524,90,101.087656674865,109.280232655819
imp006,1,0,4,525,130,105.612666999674,117.841673054773
imp006,1,0,4,526,130,143.636183831247,129.862372637452
imp006,1,0,4,527,50,97.7232912697155,72.8563992213008
imp006,1,0,4,528,90,116.458889024133,97.2032285326165
imp006,1,0,4,529,90,104.065122677728,98.7169406191063
imp006,1,0,4,530,130,120.673762606247,108.747091893428
imp006,1,0,4,531,50,83.6772351638508,70.110515637909
imp006,1,0,4,532,130,141.207863498991,135.260207173416
imp006,1,0,4,533,90,64.6265436644273,74.3705558871559
imp006,1,0,4,534,50,44.3015835043726,36.268793174775
imp006,1,0,4,535,50,72.7565660981913,46.8844147731972
imp006,1,0,4,536,90,109.11586154168,99.8060927723162
imp006,1,0,4,537,130,133.775151527316,132.000303559069
imp006,1,0,4,538,90,121.840774443621,101.742458405723
imp006,1,0,4,539,130,111.739811103731,119.393499964799
imp006,1,0,4,540,50,93.9788573426651,64.8145262042685
imp006,1,1,1,139,130,142.083087076751,146.518843550745
imp006,1,1,1,140,90,117.987946544494,112.075547790427
imp006,1,1,1,141,50,103.248278188151,69.1566291003979
imp006,1,1,1,142,130,147.738809744761,145.798162631547
imp006,1,1,1,143,50,99.1185053261497,77.9187277752687
imp006,1,1,1,144,90,81.7535992444897,78.713818610217
imp006,1,1,1,145,50,64.4147737749639,38.4543534209928
imp006,1,1,1,146,130,138.945381152505,134.6908468255
imp006,1,1,1,147,90,94.9156113120648,110.860962400141
imp006,1,1,1,148,130,134.346718851697,135.414439272511
imp006,1,1,1,149,50,59.2440771535831,42.8867348625356
imp006,1,1,1,150,90,109.808188798143,97.177178646366
imp006,1,1,1,151,130,141.011496687331,135.136504789977
imp006,1,1,1,152,90,104.285726779527,91.157774473248
imp006,1,1,1,153,50,91.2112936747683,42.2927792205534
imp006,1,1,1,154,130,142.453019282812,130.577089681891
imp006,1,1,1,155,90,92.588403622139,74.5890788609698
imp006,1,1,1,156,50,95.398326025912,49.1078559648101
imp006,1,1,2,283,50,89.2561911608429,66.5214041037067
imp006,1,1,2,284,90,121.370373701972,98.4712348436132
imp006,1,1,2,285,130,142.594334125219,119.144006545108
imp006,1,1,2,286,90,121.29704846828,108.851350932672
imp006,1,1,2,287,50,77.2457702171709,70.7515682566215
imp006,1,1,2,288,130,141.095429631152,115.480194723699
imp006,1,1,2,289,130,139.320176369501,114.206545218594
imp006,1,1,2,290,50,72.5807327739871,72.1605330259169
imp006,1,1,2,291,90,119.77548984168,79.5439343320741
imp006,1,1,2,292,50,58.6981184449385,33.6182787433101
imp006,1,1,2,293,130,145.588445620861,118.339062334995
imp006,1,1,2,294,90,98.6985893064255,86.6647179792138
imp006,1,1,2,295,130,132.760166451549,126.120231956105
imp006,1,1,2,296,90,94.5903873864652,79.7136268778096
imp006,1,1,2,297,50,121.612620982755,73.346922803339
imp006,1,1,2,298,50,107.854900487161,69.5056219487507
imp006,1,1,2,299,130,146.085619948687,102.859125996463
imp006,1,1,2,300,90,88.6546986582198,77.0168810181851
imp006,1,1,3,427,90,121.832123559057,106.594795862835
imp006,1,1,3,428,50,105.738890051163,73.3218536529162
imp006,1,1,3,429,130,152.047276529095,143.607561169422
imp006,1,1,3,430,90,151.648763979045,111.478167723091
